alignment	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	best_phenotype	complexity	gen	generalization	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	regens	runtime_error	simplicity	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search
0.987537119	0.642199158	88.632	9.708	89.072	59.632	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1241	0.960972485	0	489	20	704	460	36	4	12	7	0.87449674	0	0	1	0	8.502649546	621000	8869.575994	170527	72.53993559
0.987537119	0.621921716	88.512	9.808	88.668	59.512	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1244	0.960972485	0	396	20	561	367	36	4	12	7	0.87449674	0	0	1	0	3.69391036	622500	8885.399302	170852	72.55389558
0.987537119	0.622293433	91.276	9.982	92.96	62.276	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1247	0.960972485	0	475	20	688	446	36	4	12	7	0.87449674	0	0	1	0	8.714309931	624000	8911.968576	171196	72.56474359
0.987537119	0.614404137	88.626	9.948	88.926	59.626	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1250	0.960972485	0	451	20	659	422	36	4	12	7	0.87449674	0	0	1	0	4.435327768	625500	8928.847591	171556	72.57298161
0.987537119	0.593981155	94.358	10.114	97.844	65.358	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1253	0.960972485	0	450	20	652	421	36	4	12	7	0.87449674	0	0	1	0	4.732871056	627000	8948.070643	171936	72.57799043
0.987537119	0.614449272	91.852	10.012	93.944	62.852	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1256	0.960972485	0	478	20	681	449	36	4	12	7	0.87449674	0	0	1	0	6.117372036	628500	8966.281861	172277	72.58918059
0.987537119	0.639933285	93.194	10.066	95.986	64.194	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1259	0.960972485	0	499	20	719	470	46	6	24	17	0.87449674	0	0	1	0	6.374636173	630000	8985.706563	172635	72.59761905
0.987537119	0.57227032	88.228	9.84	88.258	59.228	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1262	0.960972485	0	440	20	626	411	36	4	12	7	0.87449674	0	0	1	0	6.272103786	631500	9000.848778	172952	72.6125099
0.987537119	0.616556812	92.094	9.868	94.222	63.094	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1265	0.960972485	0	498	20	722	469	36	4	12	7	0.87449674	0	0	1	0	8.372241974	633000	9021.389622	173304	72.62180095
0.987537119	0.599221797	90.176	9.918	91.462	61.176	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1268	0.960972485	0	497	20	722	468	36	4	12	7	0.87449674	0	0	1	0	8.274727821	634500	9039.299582	173661	72.63026005
0.987537119	0.60862321	94.832	10.162	98.366	65.832	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1271	0.960972485	0	453	20	638	424	36	4	12	7	0.87449674	0	0	1	0	3.419990063	636000	9052.7915	174022	72.63805031
0.987537119	0.590725236	92.32	10.014	94.71	63.32	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1274	0.960972485	0	364	20	515	335	36	4	12	7	0.87449674	0	0	1	0	3.877566099	637500	9064.462626	174357	72.64988235
0.987537119	0.618166847	90.048	9.994	91.262	61.048	0.971665816	{a}opt({b}{d}{c})lo1({f}{e})xor({g}{h})	0.987708826	1277	0.960972485	0	484	20	689	455	36	4	12	7	0.87449674	0	0	1	0	5.412342787	639000	9084.418505	174698	72.66071987
0.988790526	0.57545776	98.076	10.582	103.594	69.076	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1280	0.96099202	0	462	20	664	433	36	4	12	7	0.977264806	0	0	1	0	7.851659298	640500	9105.310293	175089	72.66370023
0.988790526	0.625457477	98.724	12.138	105.91	69.724	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1283	0.96099202	0	471	20	667	442	43	6	24	14	0.977264806	0	0	1	0	7.183837891	642000	9123.149402	175724	72.62866044
0.988790526	0.607403648	98.808	12.25	106.002	69.808	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1286	0.96099202	0	474	20	675	445	36	4	12	7	0.977264806	0	0	1	0	6.491686344	643500	9139.614872	176434	72.58212898
0.988790526	0.65159741	94.324	11.96	99.236	65.324	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1289	0.96099202	0	486	20	695	457	36	4	12	7	0.977264806	0	0	1	0	5.73775816	645000	9157.232069	177013	72.55612403
0.988790526	0.618768412	95.998	12.092	101.792	66.998	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1292	0.96099202	0	378	20	523	349	36	4	12	7	0.977264806	0	0	1	0	6.056656361	646500	9172.525992	177614	72.52683681
0.988790526	0.618364902	94.57	12.03	99.67	65.57	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1295	0.96099202	0	385	20	550	356	36	4	12	7	0.977264806	0	0	1	0	3.801326752	648000	9184.675572	178183	72.50262346
0.988790526	0.636496532	92.472	11.882	96.272	63.472	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1298	0.96099202	0	438	20	622	409	36	4	12	7	0.977264806	0	0	1	0	3.332123995	649500	9200.493331	178725	72.48267898
0.988790526	0.65471606	94.82	12.102	99.832	65.82	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1301	0.96099202	0	468	20	671	439	36	4	12	7	0.977264806	0	0	1	0	4.31832099	651000	9215.558945	179256	72.46451613
0.988790526	0.622660961	99.89	12.334	107.61	70.89	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1304	0.96099202	0	461	20	656	432	36	4	12	7	0.977264806	0	0	1	0	4.703602076	652500	9232.80689	179789	72.44613027
0.988790526	0.633504554	95.282	12.044	100.666	66.282	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1307	0.96099202	0	493	20	701	464	36	4	12	7	0.977264806	0	0	1	0	3.919828892	654000	9244.583655	180324	72.42752294
0.988790526	0.654360655	93.342	11.912	97.668	64.342	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1310	0.96099202	0	480	20	691	451	36	4	12	7	0.977264806	0	0	1	0	4.029523373	655500	9259.474657	180822	72.41464531
0.988790526	0.646761227	99.812	12.372	107.508	70.812	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1313	0.96099202	0	496	20	715	467	38	5	14	9	0.977264806	0	0	1	0	5.964877129	657000	9279.79798	181355	72.39649924
0.988790526	0.618498566	100.484	12.222	108.624	71.484	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1316	0.96099202	0	451	20	637	422	47	7	28	18	0.977264806	0	0	1	0	3.808572531	658500	9291.762678	181856	72.38329537
0.988790526	0.640158564	96.962	12.176	103.29	67.962	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1319	0.96099202	0	451	20	641	422	38	5	14	9	0.977264806	0	0	1	0	7.682886839	660000	9306.988319	182348	72.37151515
0.988790526	0.648674479	97.274	12.044	103.578	68.274	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1322	0.96099202	0	486	20	693	457	36	4	12	7	0.977264806	0	0	1	0	4.151198149	661500	9323.165143	182853	72.35782313
0.988790526	0.635122058	95.816	11.926	101.548	66.816	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1325	0.96099202	0	452	20	652	423	36	4	12	7	0.977264806	0	0	1	0	6.035256863	663000	9341.820523	183355	72.34464555
0.988790526	0.607440983	98.846	12.302	106.078	69.846	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1328	0.96099202	0	442	20	635	413	36	4	12	7	0.977264806	0	0	1	0	7.584791183	664500	9358.155249	183860	72.331076
0.988790526	0.624652592	96.832	12.16	103.112	67.832	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1331	0.96099202	0	449	20	660	420	36	4	12	7	0.977264806	0	0	1	0	8.467187405	666000	9377.63731	184360	72.31831832
0.988790526	0.652969581	96.126	12.176	101.934	67.126	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1334	0.96099202	0	447	20	642	418	57	8	43	28	0.977264806	0	0	1	0	6.34352684	667500	9392.870748	184839	72.30876404
0.988790526	0.639112903	100.172	12.356	108.122	71.172	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1337	0.96099202	0	493	20	701	464	36	4	12	7	0.977264806	0	0	1	0	6.730208158	669000	9411.100235	185317	72.29940209
0.988790526	0.642092552	97.12	12.19	103.4	68.12	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1340	0.96099202	0	497	20	717	468	45	7	26	16	0.977264806	0	0	1	0	4.559171677	670500	9425.101959	185780	72.29231916
0.988790526	0.620312324	96.362	12.162	102.338	67.362	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1343	0.96099202	0	422	20	600	393	39	5	16	10	0.977264806	0	0	1	0	6.649097919	672000	9448.334855	186243	72.28526786
0.988790526	0.616292127	98.234	12.298	105.202	69.234	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1346	0.96099202	0	465	20	670	436	38	5	14	9	0.977264806	0	0	1	0	7.106701136	673500	9464.009813	186694	72.2800297
0.988790526	0.641979563	93.992	12.148	98.816	64.992	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1349	0.96099202	0	342	20	482	313	36	4	12	7	0.977264806	0	0	1	0	4.014631748	675000	9482.593709	187186	72.26874074
0.988790526	0.620885135	94.622	12.188	99.74	65.622	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1352	0.96099202	0	369	20	520	340	36	4	12	7	0.977264806	0	0	1	0	6.512221336	676500	9502.124483	187656	72.26075388
0.988790526	0.645902239	93.166	11.91	97.578	64.166	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1355	0.96099202	0	438	20	623	409	36	4	12	7	0.977264806	0	0	1	0	3.815185547	678000	9518.96191	188115	72.25442478
0.988790526	0.627286501	95.724	12.09	101.28	66.724	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1358	0.96099202	0	446	20	651	417	36	4	12	7	0.977264806	0	0	1	0	4.938568592	679500	9534.43409	188612	72.24253127
0.988790526	0.612141926	101.344	12.264	109.928	72.344	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1361	0.96099202	0	497	20	720	468	36	4	12	7	0.977264806	0	0	1	0	5.601078272	681000	9551.577526	189055	72.23861968
0.988790526	0.64722063	98.27	12.154	105.304	69.27	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1364	0.96099202	0	480	20	698	451	38	5	14	9	0.977264806	0	0	1	0	3.825608969	682500	9567.622	189507	72.23340659
0.988790526	0.639192147	97.488	12.17	104.204	68.488	0.985979694	{a}and({d}xor({c}{b}))lo1({f}{e})xor({g}{h})	0.994418626	1367	0.96099202	0	439	20	627	410	36	4	12	7	0.977264806	0	0	1	0	4.793676853	684000	9583.08426	189962	72.22777778
0.988790526	0.627467797	95.292	11.936	100.714	66.292	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1370	0.960996228	0	497	20	716	468	36	4	12	7	0.977264806	0	0	1	0	3.786651611	685500	9601.208268	190416	72.22231947
0.988790526	0.644975626	95.32	12.104	100.664	66.32	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1373	0.960996228	0	467	20	664	438	36	4	12	7	0.977264806	0	0	1	0	6.236519814	687000	9618.988166	190949	72.20538574
0.988790526	0.651112669	96.824	12.078	103.076	67.824	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1376	0.960996228	0	478	20	710	449	36	4	12	7	0.977264806	0	0	1	0	7.402675629	688500	9642.989736	191556	72.17777778
0.988790526	0.609215853	97.302	12.04	103.814	68.302	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1379	0.960996228	0	493	20	709	464	36	4	12	7	0.977264806	0	0	1	0	5.871039391	690000	9661.118558	192160	72.15072464
0.988790526	0.661042657	96.904	12.134	103.092	67.904	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1382	0.960996228	0	499	20	721	470	36	4	12	7	0.977264806	0	0	1	0	4.86852026	691500	9679.844354	192700	72.13304411
0.988790526	0.638357537	97.532	12.232	104.14	68.532	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1385	0.960996228	0	493	20	713	464	36	4	12	7	0.977264806	0	0	1	0	3.528600931	693000	9691.67548	193229	72.11702742
0.988790526	0.643281869	97.138	12.244	103.554	68.138	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1388	0.960996228	0	490	20	701	461	48	7	28	19	0.977264806	0	0	1	0	7.417979717	694500	9713.133995	193729	72.10525558
0.988790526	0.612414467	95.494	12.216	100.928	66.494	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1391	0.960996228	0	360	20	507	331	36	4	12	7	0.977264806	0	0	1	0	7.023632526	696000	9730.817923	194240	72.09195402
0.988790526	0.666550052	94.736	12.044	99.846	65.736	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1394	0.960996228	0	452	20	655	423	36	4	12	7	0.977264806	0	0	1	0	4.25716114	697500	9745.714606	194760	72.07741935
0.988790526	0.663458823	93.17	11.918	97.336	64.17	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1397	0.960996228	0	487	20	703	458	38	5	14	9	0.977264806	0	0	1	0	7.510577202	699000	9766.185126	195226	72.07067239
0.988790526	0.629542893	98.364	12.292	105.52	69.364	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1400	0.960996228	0	471	20	675	442	36	4	12	7	0.977264806	0	0	1	0	8.9435184	700500	9789.856979	195742	72.05681656
0.988790526	0.657574476	96.916	12.074	103.136	67.916	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1403	0.960996228	0	473	20	666	444	36	4	12	7	0.977264806	0	0	1	0	4.31125164	702000	9807.682613	196250	72.04415954
0.988790526	0.615411777	97.678	12.162	104.454	68.678	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1406	0.960996228	0	498	20	715	469	36	4	12	7	0.977264806	0	0	1	0	5.371105671	703500	9825.397022	196749	72.03283582
0.988790526	0.607483675	100.532	12.24	108.7	71.532	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1409	0.960996228	0	497	20	716	468	38	5	14	9	0.977264806	0	0	1	0	4.089931726	705000	9842.496252	197258	72.02014184
0.988790526	0.622306786	97.256	12.216	103.578	68.256	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1412	0.960996228	0	480	20	687	451	36	4	12	7	0.977264806	0	0	1	0	3.202931166	706500	9855.332252	197745	72.01061571
0.988790526	0.632559725	98.568	12.266	105.718	69.568	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1415	0.960996228	0	490	20	697	461	36	4	12	7	0.977264806	0	0	1	0	4.633332729	708000	9868.377649	198215	72.00353107
0.988790526	0.663720226	94.79	12.048	99.948	65.79	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1418	0.960996228	0	482	20	703	453	36	4	12	7	0.977264806	0	0	1	0	5.182158232	709500	9883.202075	198701	71.99422128
0.988790526	0.613691023	97.24	12.118	103.676	68.24	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1421	0.960996228	0	400	20	560	371	59	8	45	30	0.977264806	0	0	1	0	6.631871939	711000	9904.92256	199194	71.98396624
0.988790526	0.612610898	94.35	11.99	99.104	65.35	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1424	0.960996228	0	475	20	674	446	36	4	12	7	0.977264806	0	0	1	0	8.097529411	712500	9927.204491	199647	71.97936842
0.988790526	0.646687309	92.2	11.982	95.946	63.2	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1427	0.960996228	0	329	20	453	300	36	4	12	7	0.977264806	0	0	1	0	4.794350863	714000	9945.824867	200092	71.97591036
0.988790526	0.612573665	98.498	12.292	105.664	69.498	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1430	0.960996228	0	412	20	592	383	36	4	12	7	0.977264806	0	0	1	0	7.71013689	715500	9967.145394	200583	71.96603774
0.988790526	0.617168602	96.558	12.214	102.72	67.558	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1433	0.960996228	0	381	20	534	352	36	4	12	7	0.977264806	0	0	1	0	4.854863882	717000	9986.881885	201049	71.95969317
0.988790526	0.606380957	101.334	12.256	109.892	72.334	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1436	0.960996228	0	484	20	698	455	36	4	12	7	0.977264806	0	0	1	0	7.02118516	718500	10007.64507	201493	71.95643702
0.988790526	0.627640064	98.036	12.108	104.912	69.036	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1439	0.960996228	0	500	20	723	471	36	4	12	7	0.977264806	0	0	1	0	11.84734607	720000	10039.26495	201973	71.94819444
0.988790526	0.617241941	99.82	12.218	107.62	70.82	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1442	0.960996228	0	482	20	696	453	36	4	12	7	0.977264806	0	0	1	0	5.522387028	721500	10062.28768	202446	71.94095634
0.988790526	0.623879086	94.088	12.15	98.85	65.088	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1445	0.960996228	0	485	20	688	456	36	4	12	7	0.977264806	0	0	1	0	9.114129782	723000	10082.15142	202889	71.93789765
0.988790526	0.634563418	96.528	12.278	102.708	67.528	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1448	0.960996228	0	496	20	739	467	43	6	24	14	0.977264806	0	0	1	0	7.962478876	724500	10104.17705	203345	71.93305728
0.988790526	0.642724083	97.866	12.058	104.64	68.866	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1451	0.960996228	0	495	20	709	466	36	4	12	7	0.977264806	0	0	1	0	4.53749752	726000	10118.5545	203777	71.9315427
0.988790526	0.64177958	97.002	12.116	103.48	68.002	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1454	0.960996228	0	464	20	677	435	36	4	12	7	0.977264806	0	0	1	0	7.817548037	727500	10142.8675	204230	71.92714777
0.988790526	0.619431637	92.96	11.898	97.106	63.96	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1457	0.960996228	0	356	20	505	327	36	4	12	7	0.977264806	0	0	1	0	2.43180418	729000	10154.54219	204667	71.92496571
0.988790526	0.619382583	98.124	12.25	104.896	69.124	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1460	0.960996228	0	489	20	691	460	36	4	12	7	0.977264806	0	0	1	0	4.058148146	730500	10170.1018	205120	71.92060233
0.988790526	0.596038967	100.1	12.308	108.036	71.1	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1463	0.960996228	0	488	20	687	459	36	4	12	7	0.977264806	0	0	1	0	4.670935631	732000	10185.98768	205564	71.91748634
0.988790526	0.645549366	96.714	12.12	102.8	67.714	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1466	0.960996228	0	484	20	692	455	36	4	12	7	0.977264806	0	0	1	0	4.05680418	733500	10208.34232	206004	71.91492843
0.988790526	0.598622392	100.756	12.362	109.136	71.756	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1469	0.960996228	0	429	20	607	400	36	4	12	7	0.977264806	0	0	1	0	6.596393108	735000	10222.95696	206459	71.91034014
0.988790526	0.627800178	103.07	12.324	112.57	74.07	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1472	0.960996228	0	498	20	711	469	43	6	24	14	0.977264806	0	0	1	0	7.912033796	736500	10241.61018	206882	71.91011541
0.988790526	0.617626053	97.418	12.112	103.988	68.418	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1475	0.960996228	0	478	20	686	449	36	4	12	7	0.977264806	0	0	1	0	2.751265764	738000	10255.79316	207303	71.9101626
0.988790526	0.650394316	96.662	12.076	102.644	67.662	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1478	0.960996228	0	487	20	707	458	36	4	12	7	0.977264806	0	0	1	0	4.450895309	739500	10270.2425	207708	71.91237323
0.988790526	0.603108539	101.824	12.454	110.664	72.824	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1481	0.960996228	0	493	20	701	464	44	6	22	15	0.977264806	0	0	1	0	7.345758915	741000	10291.98287	208143	71.91052632
0.988790526	0.618759275	97.22	12.096	103.766	68.22	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1484	0.960996228	0	459	20	653	430	36	4	12	7	0.977264806	0	0	1	0	3.812124491	742500	10307.78848	208612	71.90410774
0.988790526	0.60697749	94.788	11.896	99.876	65.788	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1487	0.960996228	0	495	20	721	466	36	4	12	7	0.977264806	0	0	1	0	6.764056206	744000	10326.11999	209038	71.90349462
0.988790526	0.676722304	95.536	11.986	101.164	66.536	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1490	0.960996228	0	433	20	626	404	42	6	20	13	0.977264806	0	0	1	0	8.947363377	745500	10343.62357	209463	71.90301811
0.988790526	0.647376224	95.472	12.006	100.944	66.472	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1493	0.960996228	0	486	20	695	457	36	4	12	7	0.977264806	0	0	1	0	2.956078053	747000	10354.8823	209869	71.90508701
0.988790526	0.625693741	99.232	12.33	106.872	70.232	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1496	0.960996228	0	486	20	698	457	36	4	12	7	0.977264806	0	0	1	0	5.243527412	748500	10370.01505	210285	71.90581162
0.988790526	0.590987833	102.294	12.388	111.49	73.294	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1499	0.960996228	0	480	20	697	451	36	4	12	7	0.977264806	0	0	1	0	7.446577549	750000	10391.72252	210731	71.90253333
0.988790526	0.629849373	96.61	12.058	102.77	67.61	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1502	0.960996228	0	492	20	698	463	36	4	12	7	0.977264806	0	0	1	0	5.916721106	751500	10410.11887	211125	71.90618762
0.988790526	0.649145059	93.22	12.054	97.598	64.22	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1505	0.960996228	0	458	20	658	429	47	7	29	18	0.977264806	0	0	1	0	6.935374975	753000	10426.22352	211545	71.9063745
0.988790526	0.634943271	94.108	12.07	98.788	65.108	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1508	0.960996228	0	464	20	658	435	36	4	12	7	0.977264806	0	0	1	0	6.248474121	754500	10441.63143	211954	71.90801856
0.988790526	0.619594226	96.474	12.09	102.47	67.474	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1511	0.960996228	0	486	20	703	457	36	4	12	7	0.977264806	0	0	1	0	6.303356647	756000	10459.83016	212353	71.91097884
0.988790526	0.629857171	97.09	11.958	103.426	68.09	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1514	0.960996228	0	487	20	698	458	36	4	12	7	0.977264806	0	0	1	0	3.307111263	757500	10476.79652	212748	71.91445545
0.988790526	0.664016359	92.812	11.76	96.868	63.812	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1517	0.960996228	0	474	20	677	445	36	4	12	7	0.977264806	0	0	1	0	3.200339079	759000	10489.49967	213161	71.91554677
0.988790526	0.639240697	100.224	12.176	108.39	71.224	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1520	0.960996228	0	500	20	720	471	36	4	12	7	0.977264806	0	0	1	0	3.23500371	760500	10503.93679	213575	71.9165023
0.988790526	0.640129242	95.262	12.11	100.64	66.262	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1523	0.960996228	0	498	20	723	469	36	4	12	7	0.977264806	0	0	1	0	6.277435064	762000	10519.8883	213979	71.9187664
0.988790526	0.64730624	94.492	12.008	99.552	65.492	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1526	0.960996228	0	384	20	543	355	36	4	12	7	0.977264806	0	0	1	0	4.708808661	763500	10536.94952	214410	71.91748527
0.988790526	0.621254337	97.024	12.144	103.402	68.024	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1529	0.960996228	0	409	20	572	380	36	4	12	7	0.977264806	0	0	1	0	6.773679495	765000	10558.91611	214824	71.91843137
0.988790526	0.643867111	96.396	12.156	102.356	67.396	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1532	0.960996228	0	440	20	627	411	36	4	12	7	0.977264806	0	0	1	0	5.666187525	766500	10573.83033	215253	71.91741683
0.988790526	0.62162337	98.726	12.212	106.036	69.726	0.98598022	{a}and({d}xor({b}{c}))lo1({f}{e})xor({g}{h})	0.994418626	1535	0.960996228	0	490	20	711	461	36	4	12	7	0.977264806	0	0	1	0	9.361144543	768000	10591.5739	215668	71.91822917
