# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
8.684889244354657700e-01,4.781016216015965964e-02,3.655210087767611360e-01,5.841271056165526360e-02,1.212010857142856963e+02,1.934221151688921125e+01,1.284485714285714231e+01,2.444002398208516169e+00,1.378123999999999683e+02,2.142406196939719720e+01,8.873045714285716201e+01,1.278489086906406236e+01,8.519919115808015642e-01,7.326947823664738124e-02,9.096772837073022755e-01,4.326285303782243657e-02,8.482036000392850772e-01,1.105886549595054974e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.686857142857143117e+02,2.567018440422543080e+01,2.039999999999999858e+01,4.898979485566357650e-01,6.733714285714286234e+02,4.279925614459452987e+01,4.388857142857143003e+02,2.678141298797830672e+01,3.034285714285714164e+01,1.119424050162239759e+01,4.200000000000000178e+00,6.233549779791838219e-01,1.285714285714285765e+01,2.716540416915363299e+00,7.628571428571429003e+00,1.898656882952702407e+00,7.859598619505495654e-01,2.873223847765223327e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.947708174178763407e-01,6.864133497270001605e-02,4.543683471679687358e+01,3.716249155956177219e+01,3.808200639384133410e+02,1.723921318954463118e+02,1.011828571428571422e+03,1.859333805206497573e+03,4.460259740259739480e+00,8.230392917902900507e+00,8.486062298875155507e-01,7.826898369807155920e-02
8.805800554669753755e-01,4.459583930331639107e-02,3.743967303377295219e-01,6.519828531606952637e-02,1.203978285714285477e+02,1.925326802610138799e+01,1.287320000000000242e+01,2.430058021647102162e+00,1.381345714285714052e+02,2.299164847415651636e+01,8.886754285714285118e+01,1.374150687587034092e+01,8.665294518254622602e-01,6.274512698349174467e-02,8.993391379633823846e-01,6.842260943060265999e-02,8.709557650587547162e-01,8.421841173296377991e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.530857142857142890e+02,4.063662769231819283e+01,2.037142857142857011e+01,4.831867007225076893e-01,6.493142857142856883e+02,6.022138748155909127e+01,4.224571428571428555e+02,3.936085281969735661e+01,3.311428571428571388e+01,1.102146329038138539e+01,4.314285714285714057e+00,8.201542911089898524e-01,1.508571428571428541e+01,9.336170608587497810e+00,9.000000000000000000e+00,6.066300355241240005e+00,8.017540239063523089e-01,2.526915347209976459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.046623912722984162e-01,5.833144619896713651e-02,4.319156350408281497e+01,3.065680001506420638e+01,4.240116274424961489e+02,1.913697277381397726e+02,1.100799999999999955e+03,2.022927380943623575e+03,4.510476190476190972e+00,8.328789318939120889e+00,8.626808032514573510e-01,6.873869056085593621e-02
8.861219704424757593e-01,4.479021898272328439e-02,3.856686308683018316e-01,6.382105720286761208e-02,1.188011428571428496e+02,1.704808460316685270e+01,1.292217142857142953e+01,2.408775735107114180e+00,1.381578285714285528e+02,2.274945639474329440e+01,8.879234285714284169e+01,1.358573501864123223e+01,8.770896811775270585e-01,5.368661287540499316e-02,9.119169303252849801e-01,5.911208978059240976e-02,8.788663116099294514e-01,7.651493774285429705e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.623428571428571558e+02,3.827788832594971780e+01,2.031428571428571317e+01,4.642307659791976016e-01,6.691428571428571104e+02,5.514507767549824280e+01,4.356285714285714334e+02,3.663026517144821526e+01,3.411428571428571388e+01,1.294774426812072399e+01,4.599999999999999645e+00,1.269420565229889331e+00,1.665714285714285836e+01,1.150637800065153193e+01,9.971428571428571530e+00,7.220944593079670071e+00,8.357678873184601898e-01,2.133984213649990080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.944383718399641081e-01,5.914232468643999124e-02,4.902322133609226995e+01,3.689319061986255122e+01,4.730348487785884117e+02,2.181729721495250658e+02,1.187885714285714357e+03,2.183218001959867252e+03,4.581978021978021509e+00,8.474675504846787888e+00,8.736660424820896775e-01,6.134606567572534197e-02
8.896853014467273058e-01,4.447021375144615679e-02,3.912924654313035822e-01,5.956696396444897956e-02,1.177497714285714352e+02,1.720601917118493773e+01,1.287771428571428523e+01,2.403531408709497441e+00,1.373217142857142790e+02,2.215928648228732811e+01,8.818914285714285484e+01,1.317473527875631056e+01,8.922995800169610803e-01,3.620717802497829679e-02,9.198228074724927872e-01,5.736899398336627043e-02,8.829836152325191145e-01,9.596490330490231591e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.622857142857142776e+02,3.718107923475628240e+01,2.031428571428571317e+01,4.642307659791976016e-01,6.706571428571428442e+02,5.535699354818574136e+01,4.370000000000000000e+02,3.720522236768074009e+01,3.131428571428571317e+01,8.946735808810553081e+00,4.142857142857143238e+00,4.865538961693255948e-01,1.277142857142857224e+01,2.908958716848097481e+00,7.485714285714285765e+00,1.762651064592820838e+00,8.840502190699200957e-01,6.019321669493517962e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.221949481547003780e-01,6.407940911606301027e-02,4.486869290215628325e+01,3.884485479622175319e+01,5.179035416807447518e+02,2.476103317174449785e+02,1.274285714285714221e+03,2.342052159617149300e+03,4.653061224489795755e+00,8.606151147155163272e+00,8.915025259142462799e-01,3.571349816073518535e-02
8.948147463490316866e-01,4.708049714375048961e-02,3.885588094711134310e-01,6.976369578721938747e-02,1.161196000000000197e+02,1.643321969878610034e+01,1.284994285714286022e+01,2.314144802764784625e+00,1.359518857142857371e+02,2.085212525211269607e+01,8.719131428571428444e+01,1.236312087222415101e+01,8.973784685722396848e-01,3.608428907266061220e-02,9.264399870929120873e-01,4.863695289260881044e-02,9.075906096365845555e-01,8.022732843754314114e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.675714285714285552e+02,3.872266646241169497e+01,2.028571428571428470e+01,4.517539514526254241e-01,6.653999999999999773e+02,7.252633019413413251e+01,4.324285714285714448e+02,4.762789441630410181e+01,3.514285714285714590e+01,1.282663046086507563e+01,4.342857142857142527e+00,7.907630001770313832e-01,1.425714285714285801e+01,6.393491588629606426e+00,8.542857142857142705e+00,4.211161069232618459e+00,8.876501545778728852e-01,6.421023319233078175e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.098808295247925448e-01,6.702754255783541226e-02,4.367423706054687216e+01,3.553542132755131888e+01,5.615777787412915814e+02,2.772843235915831315e+02,1.358971428571428532e+03,2.497856778299740199e+03,4.737523809523809248e+00,8.767769416171219632e+00,8.965038417141560911e-01,3.555625300391241500e-02
9.014252424891937565e-01,3.940102186817055069e-02,3.901025403860156615e-01,6.390119356193592337e-02,1.157396571428571690e+02,1.686779252208667756e+01,1.296417142857142757e+01,2.282286040489281742e+00,1.367890285714285312e+02,2.212622044993639392e+01,8.766794285714284740e+01,1.315419650137303975e+01,9.042639703914066018e-01,3.112979647641391304e-02,9.286300522863836227e-01,5.232807914754442069e-02,9.194330036226767700e-01,6.182644985798385617e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.578285714285714221e+02,3.567911410998693356e+01,2.028571428571428470e+01,4.517539514526254241e-01,6.608285714285714221e+02,5.576506111192138349e+01,4.296857142857143117e+02,3.605453918604933961e+01,3.634285714285714164e+01,1.276813636058328427e+01,4.771428571428571352e+00,1.123405900076428710e+00,1.817142857142857082e+01,1.162628970243293125e+01,1.102857142857142847e+01,7.454569890000223076e+00,8.896420734014504061e-01,6.238835341322838957e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.186109882549512440e-01,6.089531249529993306e-02,4.821234624045235506e+01,4.585767844883807243e+01,6.097901249817439293e+02,3.136197453558771144e+02,1.443314285714285688e+03,2.653013766281967492e+03,4.815714285714285836e+00,8.915908906704522963e+00,9.028786385796629954e-01,3.077171084245121715e-02
9.060378964185354933e-01,4.108464886555288076e-02,3.934522415469777212e-01,6.520601632493852606e-02,1.153696571428571218e+02,1.938156518807476658e+01,1.301039999999999885e+01,2.398829657502650647e+00,1.370856571428571442e+02,2.617742460097234058e+01,8.781439999999997781e+01,1.576813953551364733e+01,9.068324415598478794e-01,3.076442927170989702e-02,9.357025934597984484e-01,4.363504644155582340e-02,9.166471061983143542e-01,6.715527434495828507e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.643999999999999773e+02,4.347820472046063855e+01,2.025714285714285623e+01,4.370588154508101009e-01,6.692571428571428669e+02,6.152692458574206569e+01,4.371428571428571672e+02,4.179551777550373970e+01,3.317142857142857082e+01,1.278276901432038315e+01,4.314285714285714057e+00,8.870956969291442507e-01,1.431428571428571495e+01,8.594920189345826245e+00,8.599999999999999645e+00,5.757975834812585347e+00,8.969576847571781864e-01,5.734921388897305100e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.099343948105559354e-01,6.471286477435986284e-02,5.236380531447274223e+01,4.532794084939933299e+01,6.621539302962166857e+02,3.475515838407867477e+02,1.526714285714285779e+03,2.806392922000241924e+03,4.895798319327730574e+00,9.064671316870997586e+00,9.055810570246709545e-01,3.036496898911024075e-02
9.131296914213408167e-01,3.859274503409574480e-02,4.051836333656914646e-01,6.966788601570984840e-02,1.137802857142857249e+02,2.001851765679742101e+01,1.293651428571429030e+01,2.426145224382893151e+00,1.355385142857142853e+02,2.758803858959937827e+01,8.681325714285713957e+01,1.663878205079559081e+01,9.111435573593460457e-01,2.901091035707533544e-02,9.352501484635757922e-01,4.011151421453285071e-02,9.214261369743517172e-01,5.602387277328498005e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.582285714285714562e+02,4.661090351549316324e+01,2.028571428571428470e+01,4.517539514526254796e-01,6.607142857142856656e+02,7.110980299250346093e+01,4.298571428571428328e+02,4.521639579820124766e+01,3.391428571428571104e+01,1.149253528804409541e+01,4.571428571428571175e+00,1.248672764766409093e+00,1.548571428571428577e+01,8.663128529484444229e+00,9.285714285714286476e+00,5.557858932931579510e+00,8.942088242819997701e-01,5.645153584948733871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160501744557473236e-01,6.743999078692565485e-02,4.851711402620588132e+01,4.427781970032538794e+01,7.106710443224225173e+02,3.816458096860638989e+02,1.609571428571428669e+03,2.958749217255873646e+03,4.973015873015872224e+00,9.206793858993775004e+00,9.098015907099324950e-01,2.837172176384958680e-02
9.143565485761351308e-01,3.821733420582051205e-02,4.079890034313765623e-01,7.888862756548042920e-02,1.123042857142857116e+02,1.892691019168426436e+01,1.279748571428571502e+01,2.421433593926523020e+00,1.335778285714285971e+02,2.617122450488127328e+01,8.557257142857142185e+01,1.570496565382283904e+01,9.135763078153728012e-01,2.772181728643901416e-02,9.386406072078232743e-01,2.897006704637695301e-02,9.246081970030037844e-01,6.139005930114539017e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.572571428571428669e+02,3.305350023145840765e+01,2.019999999999999929e+01,4.000000000000000222e-01,6.627714285714286007e+02,4.739323985204502776e+01,4.312571428571428669e+02,3.060470818788027714e+01,3.360000000000000142e+01,1.211893441803244720e+01,4.428571428571428825e+00,1.399708424447530408e+00,1.462857142857142811e+01,1.051552787693572100e+01,8.771428571428572241e+00,6.940916836457000194e+00,8.965150313308325458e-01,5.213443256441283036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.212565728045606361e-01,6.281384311086467276e-02,5.640116033554077291e+01,6.061179848670482073e+01,7.670722046579633115e+02,4.233963132788497887e+02,1.693000000000000000e+03,3.112322541125839052e+03,5.036090225563910394e+00,9.329179378673837064e+00,9.120401283467213238e-01,2.717557442700636525e-02
9.141202363206912818e-01,3.629548986651520009e-02,4.060030131033999234e-01,7.592613608128324920e-02,1.125274857142857030e+02,1.934885706092433821e+01,1.282765714285713976e+01,2.288708505971462248e+00,1.340841714285714090e+02,2.656421175457764150e+01,8.588251428571427937e+01,1.593557307476654472e+01,9.176290566819566008e-01,2.628035738843650243e-02,9.384227506681710462e-01,3.295108921330631296e-02,9.340812965189209116e-01,4.818157266967464103e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.662285714285714562e+02,3.659671001160444348e+01,2.031428571428571317e+01,4.642307659791976016e-01,6.734571428571429124e+02,5.723302885429649223e+01,4.374571428571428555e+02,3.724616402656624814e+01,3.451428571428571246e+01,1.456879528026828119e+01,4.571428571428571175e+00,1.419974130261620227e+00,1.639999999999999858e+01,1.461936093971669592e+01,9.828571428571429180e+00,9.287428413216019862e+00,8.996431716804994538e-01,5.143497772292626030e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.402808491817780112e-01,5.878862421122965642e-02,4.615124124799456240e+01,4.708609188855329819e+01,8.132234459059578739e+02,4.613218059899521108e+02,1.776971428571428532e+03,3.266794789879472319e+03,5.087428571428570301e+00,9.425872098449383785e+00,9.162661792930577587e-01,2.565649244071872490e-02
